edge_id,source,target
27853,153,9631
27854,20,9632
27855,322,9633
27856,411,9633
27857,136,9634
27858,337,9634
27859,332,9634
27860,354,9634
27861,406,9634
27862,401,9635
27863,136,9636
27864,136,9637
27865,407,9637
27866,354,9637
27867,136,9638
27868,337,9638
27869,209,9639
27870,549,9639
27871,491,9639
27872,440,9639
27873,136,9640
27874,46,9641
27875,441,9642
27876,136,9643
27877,152,9643
27878,401,9643
27879,406,9643
27880,464,9643
27881,337,9643
27882,404,9643
27883,9,9644
27884,136,9645
27885,337,9645
27886,332,9645
27887,136,9646
27888,136,9647
27889,45,9648
27890,70,9649
27891,240,9650
27892,798,9651
27893,548,9651
27894,786,9651
27895,756,9651
27896,440,9651
27897,354,9652
27898,406,9652
27899,337,9652
27900,332,9652
27901,124,9653
27902,711,9654
27903,11,9655
27904,59,9655
27905,440,9656
27906,549,9656
27907,4,9657
27908,164,9657
27909,136,9658
27910,70,9659
27911,93,9659
27912,434,9659
27913,70,9660
27914,177,9661
27915,138,9662
27916,45,9663
27917,337,9664
27918,346,9664
27919,136,9664
27920,152,9664
27921,231,9665
27922,128,9665
27923,109,9666
27924,63,9666
27925,155,9666
27926,447,9666
27927,310,9667
27928,70,9668
27929,26,9669
27930,0,9669
27931,214,9669
27932,158,9669
27933,136,9670
27934,354,9670
27935,406,9670
27936,346,9670
27937,359,9670
27938,207,9671
27939,37,9671
27940,248,9671
27941,4,9671
27942,241,9671
27943,676,9672
27944,96,9672
27945,667,9672
27946,173,9672
27947,483,9672
27948,224,9673
27949,44,9674
27950,70,9675
27951,82,9676
27952,18,9676
27953,115,9676
27954,47,9677
27955,121,9677
27956,4,9677
27957,22,9677
27958,37,9677
27959,241,9677
27960,38,9678
27961,163,9679
27962,549,9680
27963,209,9680
27964,440,9680
27965,491,9680
27966,241,9680
27967,479,9680
27968,2,9680
27969,316,9680
27970,235,9680
27971,248,9681
27972,549,9681
27973,235,9681
27974,241,9681
27975,316,9681
27976,2,9681
27977,440,9681
27978,441,9681
27979,479,9681
27980,207,9681
27981,115,9682
27982,115,9683
27983,136,9684
27984,152,9684
27985,142,9685
27986,96,9686
27987,173,9686
27988,56,9686
27989,316,9686
27990,235,9686
27991,45,9687
27992,804,9687
27993,13,9688
27994,27,9688
27995,571,9689
27996,70,9690
27997,6,9691
27998,177,9691
27999,189,9691
28000,108,9692
28001,440,9693
28002,235,9693
28003,9,9693
28004,682,9693
28005,355,9693
28006,4,9693
28007,241,9693
28008,22,9693
28009,758,9693
28010,782,9693
28011,12,9693
28012,207,9693
28013,209,9693
28014,248,9693
28015,776,9693
28016,497,9693
28017,348,9693
28018,549,9693
28019,759,9693
28020,762,9693
28021,805,9693
28022,2,9693
28023,185,9694
28024,8,9695
28025,523,9695
28026,70,9696
28027,558,9697
28028,114,9697
28029,70,9698
28030,70,9699
28031,502,9700
28032,87,9701
28033,64,9702
28034,209,9703
28035,209,9704
28036,17,9705
28037,357,9706
28038,681,9706
28039,0,9707
28040,339,9707
28041,709,9708
28042,52,9709
28043,209,9709
28044,2,9709
28045,3,9710
28046,48,9710
28047,384,9711
28048,32,9712
28049,133,9713
28050,806,9714
28051,138,9715
28052,52,9716
28053,78,9716
28054,520,9717
28055,19,9717
28056,52,9717
28057,432,9718
28058,746,9719
28059,807,9720
28060,670,9721
28061,184,9722
28062,186,9723
28063,0,9724
28064,140,9725
28065,250,9725
28066,32,9726
28067,110,9727
28068,137,9727
28069,95,9728
28070,177,9729
28071,45,9730
28072,165,9730
28073,276,9731
28074,45,9731
28075,766,9732
28076,201,9733
28077,45,9733
28078,45,9734
28079,99,9735
28080,12,9736
28081,82,9737
28082,115,9737
28083,18,9737
28084,95,9737
28085,70,9738
28086,114,9738
28087,348,9739
28088,24,9740
28089,371,9740
28090,85,9740
28091,244,9741
28092,203,9741
28093,303,9742
28094,725,9742
28095,35,9743
28096,23,9744
28097,78,9745
28098,136,9746
28099,209,9747
28100,12,9748
28101,52,9748
28102,4,9748
28103,52,9749
28104,163,9750
28105,48,9751
28106,138,9752
28107,180,9753
28108,47,9753
28109,22,9753
28110,7,9753
28111,284,9754
28112,38,9754
28113,99,9755
28114,87,9756
28115,180,9757
28116,22,9757
28117,55,9757
28118,47,9757
28119,1,9757
28120,117,9758
28121,8,9758
28122,5,9759
28123,156,9759
28124,98,9760
28125,116,9760
28126,337,9760
28127,176,9760
28128,511,9760
28129,4,9760
28130,435,9761
28131,70,9761
28132,549,9762
28133,611,9763
28134,610,9763
28135,114,9763
28136,70,9764
28137,0,9765
28138,709,9766
28139,120,9767
28140,353,9767
28141,142,9768
28142,586,9769
28143,5,9770
28144,440,9771
28145,235,9771
28146,682,9771
28147,762,9771
28148,780,9771
28149,758,9771
28150,781,9771
28151,782,9771
28152,348,9772
28153,224,9773
28154,440,9774
28155,384,9775
28156,235,9776
28157,2,9776
28158,549,9776
28159,440,9776
28160,401,9777
28161,332,9777
28162,337,9777
28163,354,9777
28164,407,9777
28165,440,9778
28166,70,9779
28167,93,9779
28168,136,9780
28169,70,9781
28170,70,9782
28171,70,9783
28172,447,9784
28173,109,9784
28174,63,9784
28175,593,9784
28176,139,9785
28177,140,9785
28178,12,9786
28179,185,9786
28180,45,9787
28181,70,9788
28182,70,9789
28183,70,9790
28184,98,9791
28185,48,9792
28186,134,9792
28187,3,9792
28188,250,9793
28189,140,9793
28190,28,9794
28191,50,9794
28192,12,9794
28193,284,9795
28194,177,9796
28195,209,9797
28196,106,9797
28197,16,9797
28198,125,9797
28199,126,9797
28200,65,9798
28201,29,9799
28202,184,9799
28203,366,9799
28204,209,9800
28205,217,9800
28206,4,9801
28207,476,9801
28208,261,9801
28209,70,9801
28210,153,9801
28211,10,9801
28212,59,9801
28213,350,9801
28214,11,9801
28215,21,9801
28216,320,9801
28217,46,9801
28218,112,9801
28219,27,9801
28220,114,9801
28221,430,9801
28222,93,9801
28223,142,9801
28224,140,9802
28225,139,9802
28226,265,9803
28227,290,9803
28228,100,9804
28229,64,9804
28230,17,9804
28231,78,9804
28232,144,9804
28233,114,9805
28234,203,9806
28235,189,9806
28236,348,9806
28237,368,9807
28238,48,9808
28239,26,9809
28240,307,9809
28241,43,9810
28242,667,9811
28243,141,9811
28244,197,9811
28245,173,9811
28246,162,9812
28247,173,9812
28248,155,9813
28249,63,9813
28250,109,9813
28251,86,9814
28252,40,9814
28253,140,9815
28254,139,9815
28255,312,9816
28256,521,9816
28257,552,9816
28258,719,9816
28259,673,9816
28260,476,9817
28261,79,9818
28262,52,9819
28263,181,9819
28264,59,9819
28265,3,9820
28266,145,9821
28267,144,9821
28268,144,9822
28269,145,9822
28270,79,9822
28271,586,9823
28272,643,9823
28273,48,9824
28274,69,9825
28275,13,9826
28276,7,9827
28277,4,9827
28278,46,9828
28279,250,9829
28280,69,9829
28281,140,9829
28282,37,9830
28283,184,9830
28284,235,9831
28285,316,9831
28286,549,9831
28287,115,9831
28288,56,9831
28289,316,9832
28290,22,9833
28291,209,9833
28292,316,9833
28293,235,9833
28294,28,9833
28295,178,9833
28296,12,9833
28297,0,9833
28298,10,9833
28299,244,9833
28300,348,9833
28301,70,9833
28302,46,9833
28303,215,9833
28304,491,9833
28305,4,9833
28306,52,9833
28307,45,9833
28308,337,9833
28309,332,9833
28310,346,9833
28311,479,9833
28312,241,9833
28313,12,9834
28314,70,9835
28315,14,9836
28316,45,9837
28317,26,9838
28318,307,9838
28319,158,9838
28320,214,9838
28321,0,9838
28322,173,9839
28323,668,9840
28324,8,9841
28325,83,9842
28326,235,9843
28327,221,9844
28328,45,9845
28329,235,9846
28330,463,9846
28331,86,9847
28332,173,9848
28333,667,9849
28334,141,9849
28335,197,9849
28336,292,9850
28337,56,9851
28338,184,9852
28339,247,9852
28340,37,9852
28341,67,9852
28342,85,9853
28343,224,9854
28344,192,9855
28345,51,9856
28346,189,9857
28347,4,9858
28348,116,9858
28349,23,9858
28350,176,9858
28351,337,9858
28352,98,9858
28353,52,9858
28354,136,9859
28355,4,9859
28356,406,9859
28357,62,9860
28358,164,9861
28359,137,9862
28360,138,9862
28361,336,9863
28362,535,9864
28363,48,9865
28364,142,9866
28365,7,9867
28366,52,9867
28367,650,9868
28368,44,9869
28369,555,9870
28370,380,9871
28371,650,9872
28372,650,9873
28373,650,9874
28374,70,9875
28375,173,9876
28376,483,9876
28377,45,9877
28378,439,9878
28379,787,9878
28380,109,9879
28381,447,9879
28382,63,9879
28383,13,9880
28384,144,9881
28385,56,9882
28386,283,9883
28387,168,9884
28388,247,9885
28389,37,9885
28390,4,9885
28391,425,9885
28392,7,9886
28393,12,9887
28394,185,9887
28395,549,9888
28396,88,9889
28397,356,9889
28398,168,9890
28399,310,9891
28400,319,9892
28401,447,9893
28402,63,9893
28403,109,9893
28404,155,9893
28405,462,9893
28406,109,9894
28407,447,9894
28408,63,9894
28409,74,9895
28410,9,9896
28411,206,9896
28412,205,9896
28413,79,9897
28414,78,9897
28415,45,9898
28416,165,9898
28417,27,9899
28418,124,9900
28419,178,9901
28420,548,9902
28421,756,9902
28422,554,9902
28423,550,9902
28424,441,9902
28425,45,9903
28426,56,9904
28427,35,9904
28428,155,9905
28429,254,9905
28430,63,9905
28431,109,9905
28432,12,9906
28433,185,9906
28434,440,9907
28435,235,9908
28436,52,9909
28437,354,9910
28438,407,9910
28439,337,9911
28440,346,9911
28441,332,9911
28442,136,9911
28443,408,9911
28444,381,9911
28445,422,9911
28446,354,9911
28447,346,9912
28448,337,9912
28449,408,9912
28450,136,9913
28451,406,9913
28452,642,9914
28453,586,9914
28454,643,9914
28455,153,9915
28456,558,9916
28457,255,9917
28458,540,9917
28459,70,9918
28460,59,9919
28461,120,9920
28462,69,9921
28463,173,9922
28464,667,9922
28465,326,9923
28466,69,9923
28467,133,9924
28468,20,9925
28469,492,9926
28470,120,9927
28471,204,9927
28472,20,9927
28473,479,9928
28474,643,9929
28475,70,9930
28476,137,9931
28477,246,9932
28478,45,9932
28479,245,9932
28480,87,9932
28481,170,9933
28482,788,9934
28483,121,9935
28484,352,9936
28485,122,9936
28486,8,9936
28487,114,9937
28488,643,9938
28489,586,9938
28490,406,9939
28491,407,9939
28492,337,9939
28493,354,9939
28494,401,9939
28495,346,9940
28496,400,9940
28497,110,9941
28498,142,9942
28499,128,9943
28500,62,9944
28501,87,9945
28502,45,9945
28503,119,9946
28504,70,9947
28505,32,9948
28506,674,9948
28507,115,9948
28508,82,9948
28509,351,9948
28510,70,9949
28511,96,9950
28512,676,9950
28513,173,9950
28514,483,9950
28515,70,9951
28516,22,9952
28517,52,9952
28518,59,9953
28519,142,9953
28520,11,9953
28521,298,9953
28522,101,9954
28523,363,9955
28524,365,9955
28525,162,9956
28526,115,9957
28527,226,9958
28528,136,9959
28529,27,9960
28530,348,9960
28531,147,9961
28532,394,9961
28533,292,9962
28534,173,9963
28535,667,9963
28536,483,9963
28537,63,9964
28538,447,9964
28539,617,9964
28540,109,9964
28541,70,9965
28542,783,9965
28543,440,9965
28544,552,9965
28545,549,9965
28546,787,9965
28547,440,9966
28548,549,9966
28549,70,9967
28550,802,9968
28551,808,9968
28552,809,9968
28553,810,9968
28554,811,9968
28555,812,9968
28556,9,9969
28557,661,9970
28558,70,9971
28559,70,9972
28560,142,9973
28561,406,9974
28562,354,9975
28563,401,9975
28564,604,9975
28565,70,9976
28566,23,9977
28567,440,9978
28568,550,9978
28569,756,9978
28570,176,9979
28571,20,9980
28572,142,9981
28573,10,9982
28574,59,9982
28575,14,9983
28576,40,9983
28577,70,9984
28578,549,9985
28579,440,9985
28580,45,9986
28581,165,9986
28582,70,9987
28583,348,9988
28584,406,9989
28585,354,9989
28586,407,9989
28587,346,9989
28588,347,9989
28589,359,9989
28590,422,9989
28591,381,9989
28592,578,9990
28593,70,9990
28594,70,9991
28595,12,9992
28596,27,9993
28597,137,9994
28598,138,9994
28599,246,9995
28600,45,9995
28601,245,9995
28602,312,9996
28603,235,9997
28604,184,9998
28605,27,9999
28606,85,9999
28607,45,10000
28608,246,10000
28609,87,10000
28610,245,10000
28611,82,10001
28612,197,10001
28613,37,10002
28614,37,10003
28615,110,10004
28616,478,10005
28617,242,10005
28618,153,10006
28619,70,10006
28620,159,10007
28621,128,10008
28622,231,10008
28623,70,10009
28624,4,10010
28625,40,10010
28626,11,10010
28627,85,10010
28628,14,10010
28629,2,10010
28630,70,10011
28631,153,10011
28632,10,10011
28633,4,10011
28634,39,10012
28635,140,10013
28636,250,10013
28637,813,10014
28638,39,10015
28639,287,10016
28640,14,10017
28641,45,10018
28642,87,10018
28643,70,10019
28644,53,10020
28645,128,10021
28646,637,10021
28647,231,10021
28648,18,10021
28649,365,10022
28650,549,10022
28651,440,10022
28652,811,10022
28653,802,10022
28654,808,10022
28655,814,10022
28656,809,10022
28657,810,10022
28658,812,10022
28659,363,10022
28660,146,10022
28661,144,10022
28662,730,10022
28663,731,10022
28664,732,10022
28665,733,10022
28666,734,10022
28667,735,10022
28668,786,10022
28669,760,10022
28670,492,10022
28671,441,10022
28672,302,10023
28673,302,10024
28674,52,10025
28675,138,10026
28676,137,10026
28677,47,10027
28678,4,10027
28679,248,10027
28680,207,10027
28681,241,10027
28682,106,10028
28683,16,10028
28684,342,10028
28685,341,10028
28686,87,10029
28687,45,10029
28688,131,10030
28689,14,10031
28690,39,10031
28691,40,10031
28692,101,10031
28693,108,10031
28694,15,10031
28695,129,10031
28696,86,10031
28697,56,10032
28698,112,10033
28699,152,10033
28700,117,10033
28701,27,10033
28702,46,10033
28703,10,10033
28704,136,10033
28705,52,10033
28706,241,10033
28707,4,10033
28708,248,10033
28709,193,10033
28710,207,10033
28711,116,10033
28712,23,10033
28713,235,10033
28714,351,10033
28715,353,10033
28716,68,10033
28717,140,10033
28718,406,10033
28719,8,10033
28720,122,10033
28721,2,10033
28722,318,10033
28723,346,10033
28724,12,10033
28725,139,10033
28726,106,10033
28727,16,10033
28728,98,10033
28729,240,10033
28730,176,10033
28731,7,10033
28732,209,10033
28733,125,10033
28734,126,10033
28735,28,10033
28736,348,10034
28737,226,10034
28738,105,10034
28739,346,10034
28740,354,10034
28741,359,10034
28742,347,10034
28743,189,10034
28744,384,10034
28745,138,10034
28746,113,10034
28747,382,10034
28748,312,10034
28749,19,10034
28750,28,10034
28751,12,10034
28752,127,10034
28753,530,10035
28754,43,10036
28755,186,10037
28756,48,10037
28757,340,10037
28758,114,10038
28759,549,10039
28760,356,10040
28761,88,10040
28762,27,10041
28763,177,10041
28764,88,10041
28765,85,10041
28766,158,10042
28767,64,10043
28768,244,10044
28769,137,10045
28770,138,10046
28771,63,10047
28772,109,10047
28773,440,10047
28774,685,10048
28775,72,10049
28776,292,10049
28777,357,10049
28778,581,10049
28779,246,10050
28780,245,10050
28781,45,10050
28782,46,10051
28783,120,10051
28784,199,10051
28785,348,10052
28786,372,10052
28787,515,10053
28788,680,10054
28789,440,10055
28790,235,10055
28791,682,10055
28792,762,10055
28793,780,10055
28794,758,10055
28795,781,10055
28796,782,10055
28797,815,10055
28798,241,10055
28799,776,10055
28800,569,10056
28801,547,10057
28802,306,10058
28803,306,10059
28804,306,10060
28805,134,10061
28806,4,10061
28807,48,10061
28808,115,10062
28809,0,10062
28810,18,10062
28811,177,10062
28812,309,10063
28813,107,10064
28814,148,10064
28815,532,10065
28816,348,10066
28817,136,10067
28818,549,10068
28819,99,10068
28820,137,10069
28821,693,10070
28822,550,10071
28823,756,10071
28824,258,10072
28825,338,10072
28826,87,10073
28827,45,10073
28828,173,10074
28829,816,10075
28830,202,10076
28831,70,10077
28832,111,10078
28833,682,10079
28834,774,10080
28835,136,10081
28836,21,10082
28837,70,10082
28838,667,10083
28839,2,10084
28840,12,10085
28841,185,10085
28842,158,10086
28843,70,10087
28844,250,10088
28845,140,10088
28846,316,10089
28847,235,10089
28848,87,10090
28849,45,10090
28850,440,10091
28851,3,10092
28852,720,10093
28853,757,10094
28854,116,10094
28855,176,10094
28856,549,10095
28857,235,10095
28858,355,10095
28859,237,10096
28860,238,10096
28861,3,10097
28862,716,10098
28863,139,10099
28864,140,10099
28865,250,10100
28866,440,10101
28867,235,10101
28868,45,10102
28869,245,10102
28870,87,10102
28871,246,10102
28872,48,10103
28873,70,10104
28874,3,10105
28875,48,10105
28876,235,10106
28877,355,10106
28878,348,10106
28879,497,10106
28880,703,10106
28881,209,10106
28882,70,10107
28883,21,10107
28884,141,10108
28885,197,10109
28886,667,10110
28887,145,10111
28888,144,10111
28889,79,10111
28890,78,10111
28891,136,10112
28892,17,10113
28893,535,10114
28894,85,10115
28895,62,10116
28896,633,10116
28897,645,10117
28898,243,10118
28899,242,10118
28900,48,10119
28901,134,10119
28902,298,10120
28903,353,10120
28904,27,10120
28905,82,10120
28906,244,10121
28907,64,10122
28908,64,10123
28909,144,10123
28910,158,10123
28911,241,10123
28912,45,10124
28913,110,10125
28914,174,10125
28915,46,10126
28916,432,10126
28917,114,10126
28918,70,10126
28919,153,10126
28920,4,10126
28921,114,10127
28922,70,10128
28923,15,10129
28924,17,10129
28925,137,10129
28926,57,10129
28927,189,10129
28928,177,10129
28929,6,10129
28930,11,10129
28931,27,10129
28932,88,10129
28933,85,10129
28934,353,10129
28935,351,10129
28936,240,10129
28937,138,10129
28938,82,10129
28939,159,10129
28940,4,10129
28941,248,10129
28942,207,10129
28943,241,10129
28944,358,10130
28945,45,10131
28946,318,10132
28947,273,10133
28948,70,10134
28949,431,10134
28950,41,10135
28951,70,10136
28952,533,10136
28953,320,10137
28954,259,10138
28955,63,10139
28956,109,10139
28957,447,10139
28958,254,10139
28959,316,10140
28960,235,10140
28961,756,10140
28962,492,10140
28963,18,10141
28964,291,10142
28965,3,10143
28966,23,10144
28967,140,10144
28968,250,10144
28969,138,10145
28970,70,10146
28971,114,10146
28972,12,10147
28973,28,10147
28974,84,10148
28975,310,10148
28976,62,10148
28977,52,10148
28978,4,10148
28979,70,10149
28980,139,10150
28981,70,10151
28982,645,10152
28983,70,10153
28984,153,10154
28985,70,10154
28986,59,10155
28987,99,10156
28988,687,10156
28989,323,10156
28990,124,10157
28991,219,10157
28992,70,10158
28993,435,10158
28994,70,10159
28995,48,10160
28996,114,10161
28997,153,10161
28998,70,10161
28999,756,10162
29000,549,10162
29001,786,10162
29002,550,10162
29003,787,10162
29004,441,10162
29005,45,10163
29006,70,10164
29007,207,10165
29008,316,10166
29009,235,10166
29010,355,10166
29011,73,10167
29012,555,10168
29013,8,10169
29014,9,10170
29015,209,10170
29016,206,10170
29017,20,10171
29018,558,10172
29019,114,10172
29020,310,10173
29021,406,10174
29022,233,10175
29023,547,10176
29024,440,10177
29025,549,10177
29026,756,10177
29027,607,10178
29028,138,10179
29029,138,10180
29030,186,10181
29031,70,10182
29032,10,10182
29033,52,10182
29034,265,10182
29035,114,10182
29036,440,10183
29037,189,10184
29038,138,10185
29039,19,10186
29040,37,10187
29041,184,10187
29042,10,10188
29043,59,10188
29044,437,10189
29045,70,10189
29046,114,10189
29047,294,10190
29048,235,10191
29049,316,10191
29050,233,10192
29051,233,10193
29052,233,10194
29053,70,10195
29054,119,10195
29055,70,10196
29056,153,10196
29057,37,10197
29058,52,10197
29059,237,10198
29060,238,10198
29061,45,10199
29062,48,10200
29063,440,10201
29064,758,10201
29065,549,10201
29066,780,10201
29067,782,10201
29068,817,10201
29069,178,10202
29070,160,10202
29071,446,10202
29072,32,10203
29073,409,10203
29074,42,10204
29075,790,10204
29076,52,10204
29077,70,10205
29078,70,10206
29079,3,10207
29080,245,10208
29081,246,10208
29082,432,10209
29083,70,10210
29084,70,10211
29085,561,10211
29086,11,10212
29087,52,10212
29088,4,10212
29089,558,10213
29090,14,10214
29091,337,10215
29092,400,10215
29093,346,10215
29094,40,10216
29095,86,10216
29096,48,10217
29097,191,10217
29098,3,10217
29099,459,10217
29100,87,10218
29101,45,10218
29102,70,10219
29103,137,10220
29104,818,10221
29105,70,10222
29106,659,10223
29107,155,10224
29108,109,10224
29109,63,10224
29110,615,10224
29111,364,10225
29112,337,10226
29113,332,10226
29114,136,10226
29115,110,10227
29116,795,10227
29117,312,10228
29118,4,10229
29119,248,10229
29120,207,10229
29121,241,10229
29122,351,10229
29123,110,10230
29124,316,10231
29125,235,10231
29126,552,10231
29127,440,10231
29128,74,10232
29129,348,10233
29130,224,10234
29131,70,10235
29132,26,10236
29133,307,10236
29134,136,10237
29135,406,10237
29136,4,10237
29137,354,10237
29138,52,10237
29139,337,10237
29140,70,10238
29141,48,10239
29142,447,10240
29143,82,10241
29144,109,10241
29145,63,10241
29146,155,10241
29147,70,10242
29148,555,10243
29149,21,10244
29150,70,10244
29151,62,10244
29152,572,10245
29153,70,10245
29154,114,10245
29155,131,10246
29156,136,10247
29157,337,10247
29158,402,10247
29159,354,10247
29160,312,10248
29161,45,10249
29162,87,10249
29163,406,10250
29164,131,10251
29165,163,10252
29166,116,10253
29167,176,10253
29168,115,10254
29169,441,10255
29170,819,10255
29171,356,10256
29172,207,10257
29173,241,10257
29174,1,10257
29175,48,10258
29176,134,10258
29177,93,10259
29178,13,10260
29179,140,10261
29180,139,10261
29181,37,10262
29182,163,10263
29183,10,10264
29184,4,10264
29185,70,10264
29186,21,10264
29187,70,10265
29188,212,10266
29189,0,10267
29190,375,10267
29191,45,10268
29192,650,10269
29193,73,10270
29194,98,10271
29195,138,10272
29196,101,10273
29197,48,10274
29198,70,10275
29199,437,10275
29200,138,10276
29201,316,10277
29202,235,10277
29203,440,10277
29204,820,10277
29205,550,10277
29206,786,10277
29207,549,10277
29208,441,10277
29209,756,10277
29210,552,10277
29211,758,10277
29212,760,10277
29213,719,10277
29214,799,10277
29215,138,10278
29216,67,10279
29217,124,10280
29218,572,10281
29219,243,10282
29220,503,10282
29221,70,10283
29222,303,10284
29223,725,10284
29224,353,10285
29225,821,10286
29226,109,10287
29227,63,10287
29228,616,10287
29229,614,10287
29230,617,10287
29231,70,10288
29232,70,10289
29233,441,10290
29234,144,10291
29235,78,10291
29236,35,10292
29237,12,10293
29238,335,10294
29239,52,10294
29240,27,10294
29241,4,10294
29242,93,10295
29243,140,10296
29244,491,10297
29245,479,10297
29246,235,10297
29247,241,10297
29248,207,10297
29249,248,10297
29250,552,10297
29251,137,10298
29252,137,10299
29253,52,10300
29254,572,10301
29255,70,10301
29256,79,10302
29257,148,10303
29258,179,10303
29259,48,10304
29260,70,10305
29261,132,10306
29262,312,10307
29263,455,10308
29264,11,10308
29265,312,10309
29266,70,10310
29267,142,10311
29268,261,10312
29269,348,10313
29270,115,10313
29271,749,10313
29272,70,10314
29273,333,10315
29274,26,10316
29275,235,10317
29276,549,10317
29277,726,10317
29278,35,10318
29279,592,10319
29280,447,10319
29281,593,10319
29282,109,10319
29283,70,10320
29284,87,10321
29285,235,10322
29286,158,10322
29287,355,10322
29288,316,10322
29289,479,10322
29290,549,10322
29291,12,10322
29292,9,10322
29293,242,10322
29294,178,10322
29295,4,10322
29296,2,10322
29297,248,10322
29298,241,10322
29299,207,10322
29300,28,10322
29301,497,10322
29302,439,10322
29303,313,10322
29304,478,10322
29305,105,10322
29306,217,10322
29307,209,10322
29308,491,10322
29309,385,10322
29310,189,10322
29311,168,10323
29312,355,10324
29313,440,10324
29314,316,10325
29315,235,10325
29316,355,10325
29317,549,10325
29318,241,10325
29319,440,10325
29320,479,10325
29321,86,10326
29322,105,10327
29323,111,10327
29324,19,10327
29325,138,10328
29326,154,10329
29327,20,10329
29328,26,10330
29329,434,10331
29330,440,10332
29331,817,10332
29332,548,10332
29333,742,10333
29334,153,10334
29335,70,10334
29336,93,10334
29337,434,10334
29338,114,10334
29339,136,10335
29340,48,10336
29341,5,10337
29342,70,10338
29343,555,10338
29344,437,10339
29345,70,10339
29346,114,10339
29347,141,10340
29348,197,10340
29349,667,10340
29350,411,10341
29351,137,10342
29352,138,10342
29353,323,10343
29354,99,10343
29355,109,10344
29356,447,10344
29357,63,10344
29358,592,10344
29359,115,10345
29360,37,10346
29361,12,10347
29362,185,10347
29363,28,10347
29364,177,10348
29365,70,10349
29366,142,10349
29367,63,10350
29368,447,10350
29369,592,10350
29370,593,10350
29371,109,10350
29372,254,10350
29373,471,10350
29374,472,10350
29375,822,10350
29376,592,10351
29377,109,10351
29378,63,10351
29379,155,10351
29380,686,10351
29381,468,10352
29382,447,10352
29383,63,10352
29384,109,10352
29385,462,10352
29386,549,10353
29387,16,10354
29388,341,10354
29389,106,10354
29390,342,10354
29391,722,10355
29392,109,10356
29393,63,10356
29394,462,10356
29395,447,10356
29396,155,10356
29397,592,10357
29398,63,10357
29399,447,10357
29400,593,10357
29401,136,10358
29402,152,10358
29403,660,10359
29404,20,10360
29405,12,10361
29406,40,10362
29407,39,10362
29408,3,10363
29409,406,10364
29410,70,10365
29411,70,10366
29412,356,10367
29413,73,10368
29414,148,10369
29415,144,10369
29416,179,10369
29417,146,10369
29418,363,10369
29419,107,10369
29420,78,10369
29421,8,10370
29422,87,10371
29423,150,10371
29424,45,10371
29425,45,10372
29426,165,10372
29427,625,10372
29428,87,10372
29429,23,10373
29430,250,10373
29431,69,10373
29432,739,10374
29433,348,10375
29434,259,10376
29435,9,10376
29436,259,10377
29437,32,10378
29438,235,10379
29439,142,10380
29440,142,10381
29441,153,10382
29442,17,10383
29443,774,10384
29444,80,10385
29445,684,10386
29446,80,10387
29447,684,10388
29448,13,10389
29449,12,10390
29450,185,10390
29451,138,10391
29452,103,10391
29453,611,10392
29454,153,10392
29455,114,10392
29456,70,10392
29457,10,10392
29458,52,10392
29459,406,10393
29460,67,10394
29461,45,10395
29462,448,10396
29463,163,10397
29464,235,10398
29465,316,10398
29466,0,10399
29467,163,10400
29468,138,10400
29469,548,10401
29470,756,10401
29471,798,10401
29472,550,10401
29473,554,10401
29474,786,10401
29475,37,10402
29476,153,10403
29477,136,10404
29478,115,10405
29479,18,10405
29480,36,10405
29481,95,10406
29482,478,10407
29483,358,10408
29484,109,10409
29485,63,10409
29486,447,10409
29487,592,10409
29488,593,10409
29489,155,10409
29490,615,10409
29491,481,10409
29492,115,10410
29493,82,10411
29494,56,10411
29495,152,10412
29496,136,10412
29497,346,10412
29498,354,10412
29499,359,10412
29500,422,10412
29501,48,10413
29502,70,10414
29503,70,10415
29504,412,10416
29505,412,10417
29506,48,10418
29507,593,10419
29508,592,10419
29509,155,10419
29510,14,10420
29511,40,10420
29512,45,10421
29513,87,10421
29514,9,10422
29515,205,10422
29516,70,10423
29517,133,10423
29518,114,10423
29519,20,10424
29520,313,10425
29521,138,10426
29522,136,10427
29523,354,10427
29524,2,10428
29525,138,10429
29526,70,10430
29527,261,10430
29528,48,10431
29529,134,10431
29530,20,10432
29531,823,10432
29532,235,10433
29533,817,10433
29534,756,10433
29535,798,10433
29536,550,10433
29537,440,10433
29538,554,10433
29539,441,10433
29540,107,10434
29541,40,10435
29542,337,10435
29543,144,10435
29544,369,10435
29545,363,10435
29546,82,10436
29547,316,10437
29548,235,10437
29549,441,10437
29550,433,10438
29551,70,10439
29552,45,10440
29553,4,10441
29554,241,10441
29555,248,10441
29556,207,10441
29557,12,10442
29558,110,10443
29559,45,10444
29560,165,10444
29561,88,10445
29562,364,10445
29563,235,10446
29564,138,10447
29565,105,10448
29566,19,10448
29567,520,10448
29568,374,10449
29569,125,10449
29570,126,10449
29571,16,10449
29572,106,10449
29573,341,10449
29574,342,10449
29575,153,10450
29576,455,10451
29577,34,10452
29578,416,10452
29579,447,10453
29580,592,10453
29581,593,10453
29582,63,10453
29583,103,10454
29584,176,10455
29585,176,10456
29586,98,10456
29587,337,10456
29588,116,10456
29589,152,10457
29590,406,10457
29591,354,10457
29592,346,10457
29593,136,10457
29594,465,10457
29595,464,10457
29596,485,10457
29597,401,10457
29598,337,10457
29599,332,10457
29600,406,10458
