source,target,value
AS4713-NTTCommunicationsCorporation-JP,AS17509-STARNETCoLtd-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS17514-OtsukaCorp-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS17523-AoyamaGakuinUniversity-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS17534-NSKCoLtd-JP,0
AS4713-NTTCommunicationsCorporation-JP,AS17676-SoftbankBBCorp-JP,0
AS4713-NTTCommunicationsCorporation-JP,AS17685-SQUAREENIXCOLTD-JP,0
AS4713-NTTCommunicationsCorporation-JP,AS17686-ACCELIA-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS17689-HokudenInformationTechnologyInc-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS17691-NDSCoLtd-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS17694-DeutscheBankGroupJapanBGPconnection-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS17707-NHNTechorusCorp-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS17937-NIKKEIADVANCEDSYSTEMSINC-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS17940-CYBERLINKSCoLtd-JP,0
AS4713-NTTCommunicationsCorporation-JP,AS17941-EquinixJpapanEnterpriseKK-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS17961-miteneinternetcoltd-JP,0
AS4713-NTTCommunicationsCorporation-JP,AS18072-NTTCommunicationsCorp-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS18092-KyushuTeleCommunicationsCompany-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS18126-ChubuTelecommunicationsCompanyInc-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS18131-NTTCommunicationsCorporationDigitalTransformation-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS18142-KISTEMCoLtd-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS18150-NetComBBCoLtd-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS18259-NTTCommunicationsCorporation-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS18260-EHIMECATVCOLTD-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS18267-DoshishaUniversity-JP,0
AS4713-NTTCommunicationsCorporation-JP,AS18271-SojitzSystemsCorporation-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS23613-NewMediaTokushimaColtd-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS23614-KochiSystemsCoLtd-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS23619-SMARTVALUECoLtd-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS23623-ChuoUniversity-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS23624-ChukaiTelevisionCoLtd-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS23637-EquinixJpapanEnterpriseKK-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS23777-NTTBUSINESSSOLUTIONSCORPORATION-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS23779-NTTCommunicationsCorporation-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS23785-SUNFIELDINTERNETLIMITED-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS23798-VRTechnoCenterinc-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS23804-NonprofitOrganizationKitauraHanaNet-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS23808-TOSHIMACABLENETWORKCOLTD-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS23816-YahooJapanCorporation-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS23820-RakutenInc-JP,0
AS4713-NTTCommunicationsCorporation-JP,AS23829-NTTNEOMEITYAMAGUCHICORPORATION-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS23885-OracleCorporation-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS24262-HAMANASUINFORMATIONCoLtd-JP,0
AS4713-NTTCommunicationsCorporation-JP,AS24277-OkinawaCableNetworkInc-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS24282-KAGOYAJAPANInc-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS24283-MIEDENSYSTEMSOLUTIONLTD-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS24284-CyberAgentInc-JP,0
AS4713-NTTCommunicationsCorporation-JP,AS24291-MITSUICOLTD-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS24336-DIGITALBANKIncRegionalISPinJapan-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS24512-WillLtd-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS24572-YahooJapan-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS37891-JRTOKAIInformationSystemsCompany-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS37900-NTTCommunicationsCorporation-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS37922-DiversitymediaCoLtd-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS38627-BaiduInc-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS38639-NTTCommunicationsCorporation-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS38643-UNIADEXLTD-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS38648-FREGICoLtd-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS38652-GinzadoCoLtd-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS45680-DOVACorporation-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS55378-QUICKCorp-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS55949-TechnoproHoldings-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS59109-HitachiLtdCloudservicesDivision-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS59121-AsahiKaseiNetworksCorporation-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS63772-extrideinc-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS131894-UNIADEXLTD-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS131901-FIDESSAKK-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS131906-GapJapanKK-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS131912-CybozuInc-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS131923-MiharaCableTelevisionLtd-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS131924-KansaiAirports-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS131928-TottoriTeletopiaCoLtd-JP,0
AS4713-NTTCommunicationsCorporation-JP,AS131949-GeneralIncorporatedFoundationAsoTeleworkCenter-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS131960-MBOholdingsInc-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS132095-HewlettPackardAustraliaPtyLtd-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS132119-BNPParibas-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS132203-ShenzhenTencentComputerSystemsCompanyLimited-CN,-1
AS4713-NTTCommunicationsCorporation-JP,AS133203-SBIBITSCoLtd-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS136407-VirtustreamCloudServicesAustraliaPtyLimited-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS136586-InCommJapanKK-JP,-1
AS4713-NTTCommunicationsCorporation-JP,AS137008-GXSInternationalInc-JP,-1
AS4723-Dolphin-JP,AS7500-WIDEProject-JP,0
AS4725-SoftBankCorp-JP,AS7514-ComputerEngineeringConsultingLtd-JP,-1
AS4725-SoftBankCorp-JP,AS17504-NRINetcomLtd-JP,-1
AS4725-SoftBankCorp-JP,AS17505-SOFTBANKMOBILECorp-JP,-1
AS4725-SoftBankCorp-JP,AS18071-PanasonicCorporationCorporateInformationSystemsCompany-JP,-1
AS4725-SoftBankCorp-JP,AS23795-FitecCorp-JP,-1
AS4725-SoftBankCorp-JP,AS37888-HORIBALtd-JP,-1
AS4725-SoftBankCorp-JP,AS45676-SBITradeWinTechCoLtd-JP,-1
AS4725-SoftBankCorp-JP,AS45682-ExciteJapanCoLtd-JP,-1
AS4725-SoftBankCorp-JP,AS45846-ForesightwaveINC-JP,-1
AS4725-SoftBankCorp-JP,AS55383-YYYGroupInc-JP,-1
AS4725-SoftBankCorp-JP,AS55902-TSNETofTOSETIncinJapan-JP,-1
AS4725-SoftBankCorp-JP,AS55905-TOPCLOUDInc-JP,-1
AS4725-SoftBankCorp-JP,AS59093-IMABARICATVCORPORATION-JP,-1
AS4725-SoftBankCorp-JP,AS59102-GENESCoLtd-JP,-1
AS4725-SoftBankCorp-JP,AS59104-SokaUniversity-JP,-1
AS4725-SoftBankCorp-JP,AS59116-AmericanInternationalGroupKK-JP,-1
AS4725-SoftBankCorp-JP,AS59121-AsahiKaseiNetworksCorporation-JP,-1
AS4725-SoftBankCorp-JP,AS59122-RangerSystemsCoLtd-JP,-1
AS4725-SoftBankCorp-JP,AS137008-GXSInternationalInc-JP,-1
AS4766-KoreaTelecom-KR,AS1237-KISTI-KR,-1
AS4766-KoreaTelecom-KR,AS1704-KoreaAdvancedInstituteofScienceandTechnology-KR,-1
AS4766-KoreaTelecom-KR,AS1781-KoreaAdvancedInstituteofScienceandTechnology-KR,-1
AS4766-KoreaTelecom-KR,AS2563-SeoulChristainUniversity-KR,-1
AS4766-KoreaTelecom-KR,AS3748-ElectronicsandTelecommunicationsResearchInstitute-KR,-1
AS4766-KoreaTelecom-KR,AS3784-PohangUniversityofScienceandTechnology-KR,-1
AS4766-KoreaTelecom-KR,AS4134-No31JinrongStreet-CN,-1
AS4766-KoreaTelecom-KR,AS4665-YonseiUniversity-KR,-1
AS4766-KoreaTelecom-KR,AS4668-LGCNS-KR,-1
AS4766-KoreaTelecom-KR,AS4671-KTOA-KR,-1
AS4766-KoreaTelecom-KR,AS4790-ChosunilboInc-KR,-1
AS4766-KoreaTelecom-KR,AS4793-HyundaiHeavyIndustries-KR,-1
AS4766-KoreaTelecom-KR,AS4809-ChinaTelecomNextGenerationCarrierNetwork-CN,0
AS4766-KoreaTelecom-KR,AS4837-CHINAUNICOMChina169Backbone-CN,-1
AS4766-KoreaTelecom-KR,AS6619-SamsungSDSInc-KR,-1
AS4766-KoreaTelecom-KR,AS7557-KoreaTradeNetwork-KR,-1
AS4766-KoreaTelecom-KR,AS7558-KoreanBroadcastingSystemKBS-KR,-1
AS4766-KoreaTelecom-KR,AS7559-dongacom-KR,-1
AS4766-KoreaTelecom-KR,AS7560-JeonbukNationalUniversity-KR,-1
AS4766-KoreaTelecom-KR,AS7562-HCNDongjak-KR,-1
AS4766-KoreaTelecom-KR,AS7564-KoreaAtomicEnergyResearchInstitute-KR,-1
AS4766-KoreaTelecom-KR,AS7620-TossInnovationCoLtd-KR,-1
AS4766-KoreaTelecom-KR,AS7621-KyonggiUniversity-KR,-1
AS4766-KoreaTelecom-KR,AS7622-KoreaAdvancedInstituteofScienceandTechnology-KR,-1
AS4766-KoreaTelecom-KR,AS7624-jeonjuuniversity-KR,-1
AS4766-KoreaTelecom-KR,AS7626-SCOURTFAMILY-KR,-1
AS4766-KoreaTelecom-KR,AS7627-SeoulBroadcastingSystem-KR,-1
AS4766-KoreaTelecom-KR,AS7679-QTnetInc-JP,-1
AS4766-KoreaTelecom-KR,AS9270-NationalInfomationSocietyAgency-KR,-1
AS4766-KoreaTelecom-KR,AS9271-WonkwangUniversity-KR,-1
AS4766-KoreaTelecom-KR,AS9273-Ssangyong-KR,-1
AS4766-KoreaTelecom-KR,AS9286-KINX-KR,-1
AS4766-KoreaTelecom-KR,AS9317-INHAUNIVERSITY-KR,-1
AS4766-KoreaTelecom-KR,AS9318-SKBroadbandCoLtd-KR,0
AS4766-KoreaTelecom-KR,AS9320-SupremeCourtofKorea-KR,-1
AS4766-KoreaTelecom-KR,AS9321-HanyangUniversity-KR,-1
AS4766-KoreaTelecom-KR,AS9323-DONGGUKUniversity-KR,-1
AS4766-KoreaTelecom-KR,AS9454-WatchTowerBibleandTractSocietyofKorea-KR,-1
AS4766-KoreaTelecom-KR,AS9455-KERIS-KR,-1
AS4766-KoreaTelecom-KR,AS9458-PublicOfficialsBenefitAssociation-KR,-1
AS4766-KoreaTelecom-KR,AS9487-KoreaTechnologyFinanceCorporation-KR,-1
AS4766-KoreaTelecom-KR,AS9488-SeoulNationalUniversity-KR,-1
AS4766-KoreaTelecom-KR,AS9490-OscarEnterprise-KR,-1
AS4766-KoreaTelecom-KR,AS9491-NICE-KR,-1
AS4766-KoreaTelecom-KR,AS9492-MaeilBusinessNewspaper-KR,-1
AS4766-KoreaTelecom-KR,AS9522-GOODMORNINGSHINHANSECURITIESCoLtd-KR,-1
AS4766-KoreaTelecom-KR,AS9523-MokwonUniversity-KR,-1
AS4766-KoreaTelecom-KR,AS9524-AutoEverSystemsCorp-KR,-1
AS4766-KoreaTelecom-KR,AS9526-KOSCOM-KR,-1
AS4766-KoreaTelecom-KR,AS9529-hyundaicapital-KR,-1
AS4766-KoreaTelecom-KR,AS9530-SHINSEGAEICCoLtd-KR,-1
AS4766-KoreaTelecom-KR,AS9531-GwangjuEducationResearchInformationService-KR,-1
AS4766-KoreaTelecom-KR,AS9532-DaewooSecuritiesCoLtd-KR,-1
AS4766-KoreaTelecom-KR,AS9570-JeonbukBank-KR,-1
AS4766-KoreaTelecom-KR,AS9571-INICISCoLtd-KR,-1
AS4766-KoreaTelecom-KR,AS9572-HankukUniversityofForeignStudiesComputerCenter-KR,-1
AS4766-KoreaTelecom-KR,AS9574-TeachersPension-KR,-1
AS4766-KoreaTelecom-KR,AS9575-KCTC-KR,-1
AS4766-KoreaTelecom-KR,AS9577-KYOBOSECURITIES-KR,-1
AS4766-KoreaTelecom-KR,AS9578-CheiljedangCoInc-KR,-1
AS4766-KoreaTelecom-KR,AS9628-TONGYANGLIFEINSURANCECOLTD-KR,-1
AS4766-KoreaTelecom-KR,AS9629-HYUNDAICARDCO-KR,-1
AS4766-KoreaTelecom-KR,AS9631-youngsanuniversity-KR,-1
AS4766-KoreaTelecom-KR,AS9633-SUDOKWONLandfillSiteManagementCorp-KR,-1
AS4766-KoreaTelecom-KR,AS9634-GOODMORNINGSHINHANSECURITIESCoLtd-KR,-1
AS4766-KoreaTelecom-KR,AS9635-PusanUniversityofForeignStudies-KR,-1
AS4766-KoreaTelecom-KR,AS9638-NationalAgriculturalCooperativefederation-KR,-1
AS4766-KoreaTelecom-KR,AS9640-KoreaInternetSecurityAgency-KR,-1
AS4766-KoreaTelecom-KR,AS9642-KoreaInternetSecurityAgency-KR,-1
AS4766-KoreaTelecom-KR,AS9645-HIINVESTMENTFUTURESCORPORATION-KR,-1
AS4766-KoreaTelecom-KR,AS9647-SeoulMetropolitanGovernment-KR,-1
AS4766-KoreaTelecom-KR,AS9683-SeoulFacilitiesCorporation-KR,-1
AS4766-KoreaTelecom-KR,AS9684-HANWHACorpInformationServicediv-KR,-1
AS4766-KoreaTelecom-KR,AS9685-FACT-KR,-1
AS4766-KoreaTelecom-KR,AS9686-SungKyunKwanUniversitySKKU-KR,-1
AS4766-KoreaTelecom-KR,AS9690-SMARTRO-KR,-1
AS4766-KoreaTelecom-KR,AS9692-HanwhaInvestmentSecuritiesCoLtd-KR,-1
AS4766-KoreaTelecom-KR,AS9694-SeokyungCableTelevisionCoLtd-KR,-1
AS4766-KoreaTelecom-KR,AS9696-OscarEnterprise-KR,-1
AS4766-KoreaTelecom-KR,AS9699-StandardChartered-KR,-1
AS4766-KoreaTelecom-KR,AS9701-viaweb-KR,-1
AS4766-KoreaTelecom-KR,AS9703-ShinhanBank-KR,-1
AS4766-KoreaTelecom-KR,AS9706-BUSANEDUCATIONRESEARCHINFORMATIONCENTER-KR,-1
AS4766-KoreaTelecom-KR,AS9707-KoreaEmploymentInformationManagementAgency-KR,-1
AS4766-KoreaTelecom-KR,AS9708-PukyongNationalUniversity-KR,-1
AS4766-KoreaTelecom-KR,AS9712-INetTechnologiesCoLtd-KR,-1
AS4766-KoreaTelecom-KR,AS9753-DongAUniversirty-KR,-1
AS4766-KoreaTelecom-KR,AS9754-CHOSUNUNIVERSITY-KR,-1
AS4766-KoreaTelecom-KR,AS9760-KoreaTelecom-KR,-1
AS4766-KoreaTelecom-KR,AS9761-KUMHO-KR,-1
AS4766-KoreaTelecom-KR,AS9763-KICforAgriculture-KR,-1
AS4766-KoreaTelecom-KR,AS9772-JeonbukBank-KR,-1
AS4766-KoreaTelecom-KR,AS9775-HannamUniversity-KR,-1
AS4766-KoreaTelecom-KR,AS9776-KOOKMINBANK-KR,-1
AS4766-KoreaTelecom-KR,AS9777-GyeongjuUniversity-KR,-1
AS4766-KoreaTelecom-KR,AS9778-DAEJINUNIVERSITY-KR,-1
AS4766-KoreaTelecom-KR,AS9779-NHFUTURES-KR,-1
AS4766-KoreaTelecom-KR,AS9780-INJEUNIVERSITY-KR,-1
AS4766-KoreaTelecom-KR,AS9782-WooSongUniversity-KR,-1
AS4766-KoreaTelecom-KR,AS9783-KoROAD-KR,-1
AS4766-KoreaTelecom-KR,AS9784-kbcard-KR,-1
AS4766-KoreaTelecom-KR,AS9842-LotteDataCommunicationCompany-KR,-1
AS4766-KoreaTelecom-KR,AS9843-NHINFORMATIONSYSTEM-KR,-1
AS4766-KoreaTelecom-KR,AS9846-FDIK-KR,-1
AS4766-KoreaTelecom-KR,AS9847-KoreaSecuritiesFinanceCorporation-KR,-1
AS4766-KoreaTelecom-KR,AS9848-SejongTelecom-KR,-1
AS4766-KoreaTelecom-KR,AS9849-Officeofthepresident-KR,-1
AS4766-KoreaTelecom-KR,AS9850-WOWTV-KR,-1
AS4766-KoreaTelecom-KR,AS9851-kongjucommunicationartsuniversity-KR,-1
AS4766-KoreaTelecom-KR,AS9852-SamilPwC-KR,-1
AS4766-KoreaTelecom-KR,AS9854-KTO-KR,-1
AS4766-KoreaTelecom-KR,AS9855-KoreanFederationofCommunityCreditCooperatives-KR,-1
AS4766-KoreaTelecom-KR,AS9856-WOORIInvestmentSecurities-KR,-1
AS4766-KoreaTelecom-KR,AS9857-KOREAGASCORPORATION-KR,-1
AS4766-KoreaTelecom-KR,AS9858-KoreaInternetSecurityAgency-KR,-1
AS4766-KoreaTelecom-KR,AS9859-ChungCheongUniversity-KR,-1
AS4766-KoreaTelecom-KR,AS9862-GORayNet-KR,-1
AS4766-KoreaTelecom-KR,AS9863-TeachiworldAutoInsurance-KR,-1
AS4766-KoreaTelecom-KR,AS9864-KoreaSecuritiesDepository-KR,-1
AS4766-KoreaTelecom-KR,AS9866-Shinhancard-KR,-1
AS4766-KoreaTelecom-KR,AS9867-VISIONCollegeofJeonju-KR,-1
AS4766-KoreaTelecom-KR,AS9868-CatholicUniversityofDAEGU-KR,-1
AS4766-KoreaTelecom-KR,AS9869-DaumDirectAutoInsuranceCoLTD-KR,-1
AS4766-KoreaTelecom-KR,AS9870-DONGEUIUNIVERSITY-KR,-1
AS4766-KoreaTelecom-KR,AS9929-CHINAUNICOMIndustrialInternetBackbone-CN,-1
AS4766-KoreaTelecom-KR,AS9948-NICETCM-KR,-1
AS4766-KoreaTelecom-KR,AS9949-HoseoUniversity-KR,-1
AS4766-KoreaTelecom-KR,AS9954-KunsanNationalUniversityKNU-KR,-1
AS4766-KoreaTelecom-KR,AS9955-BaekseokUniversity-KR,-1
AS4766-KoreaTelecom-KR,AS9957-KINX-KR,-1
AS4766-KoreaTelecom-KR,AS9959-KOREASTOCKEXCHANGE-KR,-1
AS4766-KoreaTelecom-KR,AS9960-TheDaeguBankLtd-KR,-1
AS4766-KoreaTelecom-KR,AS9962-SunchonNationalUniversity-KR,-1
AS4766-KoreaTelecom-KR,AS9966-TaeguTec-KR,-1
AS4766-KoreaTelecom-KR,AS9967-kbcard-KR,-1
AS4766-KoreaTelecom-KR,AS9968-KYOBOLifeInsuranceCoLtd-KR,-1
AS4766-KoreaTelecom-KR,AS9970-KoreaUniversityofTechnologyandEducation-KR,-1
AS4766-KoreaTelecom-KR,AS9972-INTMANAGEMENTCorp-KR,-1
AS4766-KoreaTelecom-KR,AS9974-KoreaRacingAssociation-KR,-1
AS4766-KoreaTelecom-KR,AS9977-KoreaInternetSecurityAgency-KR,-1
AS4766-KoreaTelecom-KR,AS10034-SEOULAGRICULTURALMARINEPRODUCTSCORP-KR,-1
AS4766-KoreaTelecom-KR,AS10040-NICEInformationTelecommunicationInc-KR,-1
AS4766-KoreaTelecom-KR,AS10042-SUSEONGCOLLEGE-KR,-1
AS4766-KoreaTelecom-KR,AS10045-HanbatNationalUniversity-KR,-1
AS4766-KoreaTelecom-KR,AS10047-Namseouluniversity-KR,-1
AS4766-KoreaTelecom-KR,AS10052-KyungpookNationalUniversity-KR,-1
AS4766-KoreaTelecom-KR,AS10053-yeonsungUniversity-KR,-1
AS4766-KoreaTelecom-KR,AS10056-HyundaiMarinFireInsurance-KR,-1
AS4766-KoreaTelecom-KR,AS10058-NACUFOK-KR,-1
AS4766-KoreaTelecom-KR,AS10060-YONSEIUNIVERSITYHEALTHSYSTEM-KR,-1
AS4766-KoreaTelecom-KR,AS10061-FinancialSupervisoryService-KR,-1
AS4766-KoreaTelecom-KR,AS10065-NICETCM-KR,-1
AS4766-KoreaTelecom-KR,AS10069-SeoulMetro-KR,-1
AS4766-KoreaTelecom-KR,AS10071-anyangUniversity-KR,-1
AS4766-KoreaTelecom-KR,AS10073-KoreaNationalOpenUniversity-KR,-1
AS4766-KoreaTelecom-KR,AS10088-KWANGWOONUNIVERSITY-KR,-1
AS4766-KoreaTelecom-KR,AS10154-DUNAMU-KR,-1
AS4766-KoreaTelecom-KR,AS10156-SeoulNationalUniversityofEducation-KR,-1
AS4766-KoreaTelecom-KR,AS10159-HANKUKAviationUniversity-KR,-1
AS4766-KoreaTelecom-KR,AS10162-SNUH-KR,-1
AS4766-KoreaTelecom-KR,AS10166-KoreaWaterResourcesCorporation-KR,-1
AS4766-KoreaTelecom-KR,AS10167-HANVITBANK-KR,-1
AS4766-KoreaTelecom-KR,AS10170-TheBankofKorea-KR,-1
AS4766-KoreaTelecom-KR,AS10173-KSNETInc-KR,-1
AS4766-KoreaTelecom-KR,AS10176-DaejonMetropolitanOfficeofEducation-KR,-1
AS4766-KoreaTelecom-KR,AS10180-DuksungWomensUniversity-KR,-1
AS4766-KoreaTelecom-KR,AS10184-KoreanFederationofCommunityCreditCooperatives-KR,-1
AS4766-KoreaTelecom-KR,AS10185-HanaBankCo-KR,-1
AS4766-KoreaTelecom-KR,AS10186-KoreanRedCross-KR,-1
AS4766-KoreaTelecom-KR,AS10187-KoreaInformationSocietyDevelopementInstitute-KR,-1
AS4766-KoreaTelecom-KR,AS10188-SongdoChadwickinternationalSchool-KR,-1
AS4766-KoreaTelecom-KR,AS10189-HyundaiMovex-KR,-1
AS4766-KoreaTelecom-KR,AS10190-JoongbuUniversity-KR,-1
AS4766-KoreaTelecom-KR,AS10191-SEEGENEMEDICALFOUNDATION-KR,-1
AS4766-KoreaTelecom-KR,AS10192-kiwoomSecuritiescoLtd-KR,-1
AS4766-KoreaTelecom-KR,AS10193-BUSANBANK-KR,-1
AS4766-KoreaTelecom-KR,AS10195-HAIonNet-KR,-1
AS4766-KoreaTelecom-KR,AS10196-KOOKMINBANK-KR,-1
AS4766-KoreaTelecom-KR,AS10197-ChonnamNationalUniversity-KR,-1
AS4766-KoreaTelecom-KR,AS17567-AirportRailroadColtd-KR,-1
AS4766-KoreaTelecom-KR,AS17569-24siinfocallcoltd-KR,-1
AS4766-KoreaTelecom-KR,AS17576-NationalResearchFoundationofKorea-KR,-1
AS4766-KoreaTelecom-KR,AS17578-CHEJUHALLAUNIVERSITY-KR,-1
AS4766-KoreaTelecom-KR,AS17580-NationalPensionService-KR,-1
AS4766-KoreaTelecom-KR,AS17584-InchonMetropolitanOfficeOfEducation-KR,-1
AS4766-KoreaTelecom-KR,AS17588-TheDaeguBankLtd-KR,-1
AS4766-KoreaTelecom-KR,AS17591-NationalResearchFoundationofKorea-KR,-1
AS4766-KoreaTelecom-KR,AS17592-IndustrialBankofKorea-KR,-1
AS4766-KoreaTelecom-KR,AS17593-NDSCoporation-KR,-1
AS4766-KoreaTelecom-KR,AS17594-SMBS-KR,-1
AS4766-KoreaTelecom-KR,AS17599-YuhanCollege-KR,-1
AS4766-KoreaTelecom-KR,AS17600-KOREARESOURCESRECOVERYANDREUTILIZATIONCORPORATION-KR,-1
AS4766-KoreaTelecom-KR,AS17601-KOREACREDITGUARANTEEFUND-KR,-1
AS4766-KoreaTelecom-KR,AS17602-CRETECCHEGIM-KR,-1
AS4766-KoreaTelecom-KR,AS17603-KumohNationalUniversityofTechnologyKNUT-KR,-1
AS4766-KoreaTelecom-KR,AS17606-SMLINECORPORATION-KR,-1
AS4766-KoreaTelecom-KR,AS17611-KoreaHousingFinanceCorporation-KR,-1
AS4766-KoreaTelecom-KR,AS17612-RinnaiKorea-KR,-1
AS4766-KoreaTelecom-KR,AS17614-GeumgangUniversity-KR,-1
AS4766-KoreaTelecom-KR,AS17615-ChongjuUniversity-KR,-1
AS4766-KoreaTelecom-KR,AS17616-barofn-KR,-1
AS4766-KoreaTelecom-KR,AS17676-SoftbankBBCorp-JP,0
AS4766-KoreaTelecom-KR,AS17834-WOORICARD-KR,-1
AS4766-KoreaTelecom-KR,AS17836-IBKSecurities-KR,-1
AS4766-KoreaTelecom-KR,AS17837-NHNKCPCorp-KR,-1
AS4766-KoreaTelecom-KR,AS17840-KECAInc-KR,-1
AS4766-KoreaTelecom-KR,AS17841-NATIONALINFORMATIONRESOURCESSERVICE-KR,-1
AS4766-KoreaTelecom-KR,AS17843-SahmyookUniversity-KR,-1
AS4766-KoreaTelecom-KR,AS17844-NationalPensionService-KR,-1
AS4766-KoreaTelecom-KR,AS17845-GyeonggiTechnopark-KR,-1
AS4766-KoreaTelecom-KR,AS17847-FinancialSupervisoryService-KR,-1
AS4766-KoreaTelecom-KR,AS17850-KoreaFederationofBanks-KR,-1
AS4766-KoreaTelecom-KR,AS17851-KPETRO-KR,-1
AS4766-KoreaTelecom-KR,AS17852-KOREALIFE-KR,-1
AS4766-KoreaTelecom-KR,AS17855-HANNETCoLtd-KR,-1
AS4766-KoreaTelecom-KR,AS17859-NICEINFOMATIONSERVICE-KR,-1
AS4766-KoreaTelecom-KR,AS17860-WebzenInc-KR,-1
AS4766-KoreaTelecom-KR,AS17862-KangwonNationalUniversity-KR,-1
AS4766-KoreaTelecom-KR,AS17863-YonhapNewsAgency-KR,-1
AS4766-KoreaTelecom-KR,AS17867-KOREABANKINGINSTITUTE-KR,-1
AS4766-KoreaTelecom-KR,AS17873-DaewooSecuritiesCoLtd-KR,-1
AS4766-KoreaTelecom-KR,AS17875-ecbank-KR,-1
AS4766-KoreaTelecom-KR,AS18023-KoreaMaritimeandOceanUniversity-KR,-1
AS4766-KoreaTelecom-KR,AS18026-JEJUNATIONALUNIVERSITY-KR,-1
AS4766-KoreaTelecom-KR,AS18027-Namseouluniversity-KR,-1
AS4766-KoreaTelecom-KR,AS18028-GyeongSangNationalUniversity-KR,-1
AS4766-KoreaTelecom-KR,AS18029-DaejeonHelathSciencesCollege-KR,-1
AS4766-KoreaTelecom-KR,AS18031-SangmyungUniversity-KR,-1
AS4766-KoreaTelecom-KR,AS18032-SHINHANDS-KR,-1
AS4766-KoreaTelecom-KR,AS18035-HANSEOUNIVERSITY-KR,-1
AS4766-KoreaTelecom-KR,AS18038-KoreaNationalUniversityofEducation-KR,-1
AS4766-KoreaTelecom-KR,AS18158-CHUNGBUKNATIONALUNIVERSITY-KR,-1
AS4766-KoreaTelecom-KR,AS18164-MokpoUniversity-KR,-1
AS4766-KoreaTelecom-KR,AS18169-MEMCKorea-KR,-1
